"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,52,84,98,38,0,0,81,42,17,64,17,78,84,73,14,0,0,87,8,0,54,100,100,93,78,35,41,0,78,0,0,0,4,59,61,0,0,0,8,80,0,89,81,0,23,0,82,49,15,22,0,63,80,33,21,0,67,0,30,56,65,19,67,69,8,2,0,0,0,3,92,1,81,4,31,0,62,59
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,25,0,4,0,93,78,94,75,24,0,58,83,33,0,94,17,85,60,0,80,16,26,34,72,0,62,61,43,0,78,0,0,98,0,34,71,81,69,71,0,5,62,63,57,24,0,0,48,23,55,40,51,70,43,0,2,44,20,78,17,75,0,28,41,2,98,32,40,0,63,100,98,31,88,30,97,85,27,0,71
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,5,79,0,65,76,63,39,0,46,53,63,50,74,6,66,93,75,17,16,40,57,24,73,61,79,4,81,28,80,0,10,60,0,77,36,88,100,0,0,81,5,46,88,47,0,27,76,83,16,10,37,91,57,26,57,48,0,20,66,24,38,0,59,87,0,54,92,0,80,87,30,29,59,55,81,0,73,91
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,84,79,57,0,47,98,0,25,0,51,50,87,0,0,51,0,30,68,0,98,42,94,54,31,59,0,5,0,45,36,29,91,41,14,86,47,1,0,0,83,43,44,21,0,19,86,29,14,92,56,26,42,44,9,31,29,19,95,0,52,85,72,0,20,80,57,6,0,7,0,0,64,12,23,10,41,0,18
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,80,31,50,49,86,7,96,68,0,72,41,74,0,2,74,20,45,62,48,69,0,24,59,18,18,0,0,29,12,0,90,59,96,0,46,64,0,35,64,69,68,78,72,57,5,35,67,88,70,96,0,72,80,97,0,0,61,0,9,74,96,78,39,95,47,33,35,0,0,25,6,0,92,0,30,0,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,77,11,0,60,74,73,37,0,31,80,66,83,71,87,98,72,0,9,82,40,3,51,72,63,53,44,40,0,0,24,0,1,96,15,53,22,0,0,88,79,1,19,12,34,100,1,0,49,0,64,83,0,28,21,0,11,0,35,6,0,0,0,69,30,0,68,74,70,52,8,53,93,0,0,26,1
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,90,17,93,42,3,48,48,0,24,23,0,67,82,25,25,50,32,29,3,12,76,0,74,95,28,45,65,0,0,0,79,29,37,72,83,89,71,0,98,4,5,21,53,63,5,32,0,1,32,38,93,78,92,0,20,0,64,0,0,18,89,85,12,39,52,61,0,49,83,91,0,0,0,11,15
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,33,0,28,42,12,74,40,3,69,27,0,0,0,0,74,0,15,83,56,4,38,79,79,34,30,0,9,75,38,18,0,100,23,74,22,0,36,59,43,0,92,100,70,94,4,0,0,0,62,15,91,48,0,20,0,0,65,57,74,0,9,74,78,0,14,0,71,100,6,54,34,48,31,74
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,7,0,59,59,73,11,1,11,71,38,0,7,52,67,0,100,94,20,94,0,59,79,21,47,21,0,71,2,11,49,4,0,0,89,30,95,0,19,21,82,0,82,0,77,34,58,29,96,39,56,97,6,81,25,0,20,76,4,53,0,82,36,0,73,5,70,88,83,0,2,0,90,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,68,13,0,0,76,0,50,0,82,48,0,0,75,54,0,33,69,30,52,87,82,36,0,13,68,27,5,0,40,42,50,10,1,85,96,16,67,16,0,41,33,89,40,0,22,5,0,31,64,39,28,16,40,0,70,90,0,83,82,72,1,30,82,0,56,41,52,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,36,0,84,34,98,7,99,47,75,0,23,24,66,0,91,52,0,94,21,60,23,0,0,64,45,0,0,56,0,15,77,0,56,72,0,45,45,78,0,0,96,41,18,54,19,0,87,43,58,0,0,14,100,51,0,48,100,90,88,81,28,0,80,0,79,31,80,42,0,99
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,95,76,49,78,0,29,88,59,95,20,43,7,43,88,23,81,53,0,70,1,0,72,21,96,10,99,0,44,0,85,0,8,76,0,61,54,98,23,70,57,15,84,0,8,65,0,22,43,0,0,88,74,22,72,23,11,74,1,0,0,68,52,5,78,0,62,27,99,29,76
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,24,74,1,0,0,98,2,58,0,24,73,10,5,63,0,0,0,0,25,0,61,83,64,69,81,32,11,93,42,79,86,85,39,65,94,1,1,66,67,41,0,6,35,76,44,77,38,0,23,8,50,57,19,9,0,0,81,0,29,0,3,55,44,33,0,61,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,88,66,83,0,67,0,0,0,100,0,77,0,50,28,50,64,0,65,0,0,3,68,74,33,2,95,68,23,0,0,0,0,94,0,72,92,40,41,96,39,57,20,0,0,0,88,92,0,83,35,0,91,79,81,16,20,46,0,13,58,100,0,84,75,67,0,85,0
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,88,22,21,10,0,50,66,0,36,87,57,79,0,0,62,60,51,20,61,86,0,8,0,65,0,5,67,93,0,95,0,77,50,13,0,9,0,65,0,94,0,81,79,70,0,25,51,98,46,76,28,70,31,78,11,53,17,0,39,70,25,79,62,0,25,6,12
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,77,84,63,80,0,0,50,10,0,0,76,0,94,46,7,0,50,0,95,34,0,51,7,10,0,41,95,18,24,21,56,80,32,99,21,0,0,18,0,56,87,0,28,51,0,44,80,45,43,52,85,0,58,3,0,0,12,81,91,30,12,0,0,40,0,31
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,84,32,52,45,27,77,11,61,77,81,3,88,0,0,42,0,20,70,31,82,79,69,0,84,93,34,0,0,70,100,0,40,27,62,19,67,79,92,84,95,52,35,60,0,47,0,82,92,91,5,54,0,0,22,79,56,0,0,44,0,17,89,50,39,0
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,97,0,50,0,68,46,45,36,22,95,69,0,15,0,52,6,91,16,22,89,46,43,86,0,12,84,37,99,67,65,0,65,91,45,80,93,44,76,1,37,45,98,87,48,0,39,10,0,41,73,0,84,100,81,9,17,86,0,0,0,5,63,3
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,46,57,21,28,18,0,20,29,70,0,0,4,88,56,7,64,87,38,30,70,45,82,47,12,82,80,0,29,0,94,53,37,0,94,0,73,47,0,75,19,31,94,55,16,9,87,100,25,0,13,44,10,57,36,0,0,0,95,6,80,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,80,81,97,60,0,0,96,60,41,0,38,95,68,90,93,14,12,90,91,76,92,0,0,0,44,40,59,60,72,29,60,8,43,44,30,73,0,20,80,69,65,29,41,0,44,0,6,0,76,36,71,69,48,22,40,93,6,94,27,14,85,61
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,39,0,89,44,24,0,67,26,0,48,76,32,88,0,19,0,0,33,47,0,5,54,14,31,11,99,17,80,95,68,0,0,72,28,95,0,17,60,66,80,66,23,0,16,93,73,95,1,16,65,79,53,14,66,45,19,0,86,42,55,6
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,86,12,0,79,41,0,37,10,0,95,79,0,17,49,23,0,0,55,75,0,0,8,11,0,0,0,14,82,6,73,94,49,0,95,25,28,78,92,0,29,43,14,45,52,20,36,0,41,71,46,0,38,51,47,9,95,15,12,59,9
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,85,33,36,64,65,71,55,0,100,25,13,14,0,74,4,78,85,69,47,1,0,94,92,60,35,0,87,57,90,66,59,83,0,83,23,97,0,91,39,0,78,0,0,89,0,50,22,61,0,95,34,0,10,13,57,21,0,99,85
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,76,13,63,28,0,0,82,55,0,49,63,33,25,88,61,0,75,82,40,0,98,56,0,76,0,29,100,38,8,0,33,70,78,28,0,89,49,0,34,75,35,96,0,31,40,68,54,0,61,9,0,36,0,67,0,68,33,0
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,93,0,35,72,92,0,47,38,32,73,45,94,24,56,4,34,5,68,58,86,13,0,95,49,3,8,75,59,96,2,81,38,13,0,84,34,0,63,26,0,6,81,1,24,97,20,41,91,10,3,83,57,33,0,63,34
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,78,62,89,0,83,26,24,5,93,7,70,87,38,33,0,0,42,99,0,6,76,49,26,0,45,46,0,39,0,68,0,91,93,15,89,81,0,57,72,99,82,58,67,0,98,69,10,35,38,33,55,87,28,0,75,48
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,63,78,69,51,0,63,83,93,35,56,42,82,46,96,20,31,2,5,0,0,74,0,18,19,92,43,92,30,53,53,100,69,11,33,74,97,56,5,55,0,53,0,65,95,64,15,84,69,93,0,0,82,1,85,1
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,53,86,19,85,19,0,0,56,9,84,9,0,1,0,26,70,36,66,79,23,5,50,93,0,84,5,0,65,2,20,68,0,0,7,96,26,60,74,61,15,37,85,74,12,79,48,47,27,0,95,0,11,0
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,62,85,23,0,79,59,77,73,21,64,67,0,50,47,53,78,29,17,59,0,57,84,0,100,0,83,45,13,77,6,49,10,33,0,46,0,0,0,42,0,61,7,13,11,0,0,0,37,83,47,0,57,0
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,7,59,16,4,36,87,85,0,79,96,6,20,57,21,0,62,23,0,50,69,64,84,3,58,27,64,54,87,0,6,79,43,67,80,0,0,1,33,81,25,75,18,40,82,40,26,40,40,64,41,51,0
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,38,46,14,54,36,0,68,73,0,70,94,39,52,37,0,0,88,26,14,27,0,44,17,2,0,48,71,0,0,5,54,60,35,4,0,7,100,1,92,0,90,6,17,79,15,96,19,28,50,55
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,20,99,4,96,0,0,10,45,27,98,43,4,82,0,85,22,0,89,34,70,10,9,33,47,91,81,0,10,98,49,41,0,1,79,0,73,0,86,86,68,52,0,66,60,0,2,80,94,17,57
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,75,87,37,34,0,62,0,17,10,92,8,43,0,30,17,46,3,19,0,15,0,98,29,0,48,86,33,38,62,47,16,88,0,0,0,54,9,61,0,98,63,73,12,0,84
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,7,70,79,43,6,79,94,58,63,16,0,0,0,47,94,0,87,43,80,51,100,0,82,72,0,82,55,27,93,17,0,28,96,69,0,99,51,64,45,0,60,87,26,0,2,0,0
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,49,34,0,86,0,47,50,82,22,46,11,0,62,0,85,78,66,52,0,66,16,39,48,73,0,71,69,18,63,0,35,7,52,13,83,87,43,75,13,58,64,0,89,65,83,0,0
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,61,0,0,36,5,52,64,0,34,44,0,62,72,8,0,91,88,9,31,98,46,92,32,43,0,85,0,65,20,51,52,42,94,17,1,21,89,0,0,44,0,63,48,25,0,10
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,80,0,0,0,0,31,96,46,14,0,0,40,45,0,4,46,6,97,0,29,0,91,51,2,95,7,7,81,34,18,21,93,0,37,10,0,0,65,0,81,79,89,70
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,40,54,9,88,0,25,56,30,94,35,18,0,93,71,0,0,0,0,0,68,91,23,53,0,99,47,60,19,12,19,56,43,0,99,0,85,48,0,57,37,38,29,93
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,53,54,6,79,0,0,68,34,29,14,50,63,0,8,92,32,0,93,0,0,89,48,0,68,93,0,55,0,14,0,2,68,21,95,89,76,100,0,78,0,0,91,74
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,67,69,41,3,55,0,75,96,28,52,96,36,2,0,0,0,50,43,0,38,0,0,0,0,24,94,67,0,0,61,0,20,22,84,66,42,80,0,3,29,0,100
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,81,58,90,89,51,64,62,67,100,0,61,19,3,4,61,58,0,43,5,74,91,65,40,88,54,39,24,56,67,62,21,53,68,97,75,3,39,53,21,23
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,46,1,40,30,86,25,46,84,69,63,0,23,0,0,28,35,78,96,45,60,0,9,0,30,0,47,0,98,0,97,0,83,57,85,0,0,96,62,94,44
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,89,0,90,72,23,34,47,0,81,72,70,80,70,31,84,0,80,72,45,54,37,74,12,29,0,28,75,0,6,0,32,68,49,58,19,94,0,51,72
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,33,0,2,66,31,48,41,75,73,29,0,0,75,12,0,9,18,96,55,28,80,0,84,78,24,9,0,95,0,2,70,5,0,39,84,82
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,48,29,12,0,34,38,56,74,69,76,55,0,20,0,73,0,25,91,0,49,50,0,0,37,60,89,51,82,59,16,0,30,21,32,11,20
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,81,67,0,0,0,0,60,0,60,36,0,9,67,79,39,42,23,91,72,82,0,88,70,19,41,20,68,74,42,16,74,0,13,4,87,19
