"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"11",0,0,0,0,0,0,0,0,0,28,7,60,78,66,57,72,37,38,29,45,49,27,72,95,45,68,71,61,14,56,43,21,75,65,69,48,46,57,21,37,72,44,38,72,49,50,98,66,55,20,97,43,22,21,70,29,1,25,71,72,33,51,14,27,29,72,84,20,99,55,92,13,47,27,43,8,77,40,85,82,91,10,1,75,26,17,92,86,10,65,20,91,20,44,13,24,39,49,39,59
"12",0,0,0,0,0,0,0,0,0,0,44,12,35,1,41,50,7,9,80,17,41,91,1,38,85,50,94,30,34,4,92,23,15,46,87,59,36,75,77,60,23,2,94,69,87,15,24,81,26,26,70,98,60,15,96,59,45,45,90,7,71,38,80,77,66,37,63,40,48,54,48,93,25,50,72,63,25,43,85,37,14,6,41,72,28,4,7,72,41,26,67,55,65,43,81,65,11,55,15,25
"13",0,0,0,0,0,0,0,0,0,0,0,8,28,69,53,96,10,91,62,89,86,47,26,54,12,18,70,15,87,43,74,100,52,15,21,61,54,59,1,54,8,42,2,12,88,80,59,43,59,62,16,11,23,95,45,13,63,94,42,77,66,16,98,80,58,56,40,56,4,21,80,87,36,31,91,26,52,41,37,4,64,53,80,34,4,53,68,81,71,93,34,9,53,70,88,1,93,66,26,28
"14",0,0,0,0,0,0,0,0,0,0,0,0,31,31,4,51,6,9,21,47,51,69,11,96,83,39,41,84,82,41,24,29,40,77,37,64,64,97,100,95,95,18,98,63,95,99,52,99,51,86,16,11,32,15,98,21,74,81,58,82,29,63,3,99,6,92,37,87,82,36,74,22,66,91,68,61,7,35,11,87,84,46,9,19,60,31,97,28,50,66,22,43,67,85,13,67,3,77,30,27
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,95,78,83,49,10,48,54,81,43,35,53,78,99,38,47,36,69,45,84,88,8,18,73,72,73,75,28,53,94,98,45,62,95,31,72,31,62,88,81,6,90,35,69,47,15,20,83,2,85,32,59,23,36,99,78,69,24,70,8,87,8,42,22,90,91,2,99,26,9,84,26,86,14,55,59,26,40,14,7,19,77,18,88,70,87
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52,46,83,13,96,64,60,65,92,19,67,41,81,22,52,49,50,89,73,54,65,93,21,41,4,76,88,63,93,2,84,10,67,97,72,12,87,35,47,6,80,68,41,10,37,12,62,97,93,15,1,88,96,32,26,23,7,33,92,46,31,36,29,29,26,22,74,69,52,69,87,23,4,86,53,88,2,67,71,38,40,24,94,26,100
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,4,65,56,67,71,10,11,16,33,65,28,86,26,90,46,17,40,19,59,54,39,19,88,48,81,67,7,37,4,65,24,36,35,42,11,92,13,62,24,46,27,92,9,96,91,98,18,67,27,71,28,86,22,71,21,28,1,89,75,90,14,57,67,30,45,29,93,86,7,70,77,79,5,62,67,74,83,5,81,8,39,99,97
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,77,88,64,13,33,63,56,85,5,9,71,65,85,41,47,79,18,43,22,71,60,58,20,7,28,74,91,6,95,77,88,92,27,37,53,33,28,12,71,16,16,81,45,59,96,70,42,38,9,6,5,45,98,43,39,54,60,87,85,59,71,16,27,28,22,68,85,1,66,3,44,56,5,99,71,27,37,97,41,39,11,47,68
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,18,39,63,77,95,78,62,34,2,36,42,75,1,96,91,66,86,47,95,66,40,71,95,11,13,49,84,76,66,44,23,37,21,94,53,54,4,38,71,51,60,38,9,72,49,3,37,69,82,87,81,32,95,61,50,17,11,98,87,59,84,44,98,59,93,79,19,21,68,22,10,44,19,20,21,43,79,51,44,12,57,74
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18,38,47,70,24,95,12,97,43,99,32,61,83,68,43,38,34,34,26,69,20,68,43,58,73,93,71,21,40,48,12,8,14,83,69,91,59,49,100,68,77,94,67,87,11,38,79,80,98,36,39,67,34,7,59,2,16,37,78,24,73,24,44,100,12,99,31,50,96,97,76,56,73,26,11,100,30,3,34,4,19
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,45,9,31,67,30,69,76,93,31,63,79,20,66,91,66,10,81,77,81,74,25,7,12,72,66,76,40,27,65,41,51,28,95,30,25,42,13,82,85,2,82,92,57,79,88,61,53,79,12,32,76,77,77,44,57,53,67,46,63,26,70,96,3,52,74,86,55,5,23,36,92,19,44,53,10,49,26,78,81,8
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,17,31,2,46,18,53,81,87,41,97,1,13,36,64,75,45,30,83,89,9,62,42,67,16,95,46,91,84,100,2,90,46,3,11,92,48,66,26,94,61,63,67,72,64,44,8,60,57,63,20,67,67,75,97,65,60,69,57,71,22,21,10,29,7,59,80,7,52,87,19,36,1,67,81,2,53,40,70
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,73,38,74,77,67,84,52,56,32,46,45,62,96,49,76,96,55,17,67,99,5,88,96,56,7,76,12,25,51,79,96,1,100,21,71,39,7,74,36,60,97,42,59,64,52,4,73,57,7,39,48,45,42,54,31,82,16,71,10,82,64,84,37,62,2,88,46,33,32,95,99,87,84,19,16,1,11,62
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,84,73,9,97,47,55,46,99,6,61,30,40,71,100,32,68,18,40,73,64,77,42,21,93,66,53,74,68,26,94,10,92,60,62,68,83,68,96,7,23,74,46,20,97,20,98,74,53,34,21,77,81,35,24,67,31,93,39,13,72,44,4,69,68,61,47,34,11,49,36,64,15,56,39,55,43,27
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,87,12,48,42,52,30,85,91,59,95,74,35,75,48,83,89,50,27,21,66,10,96,33,26,57,45,93,100,45,67,52,38,4,66,15,43,65,55,60,34,33,83,1,61,54,9,54,74,91,6,79,48,28,17,99,15,48,38,39,3,93,85,48,70,41,85,59,5,25,94,73,35,8,14,8,40
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,25,71,13,31,35,85,24,12,72,91,6,82,83,39,56,82,36,10,1,11,61,45,18,97,78,68,80,62,85,71,20,37,71,62,37,83,35,5,82,44,52,83,94,77,44,35,92,61,21,9,93,29,75,69,88,48,89,17,6,45,5,9,49,37,21,6,85,56,78,52,67,9,32,62,72
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,74,8,89,25,58,50,35,34,34,90,52,74,41,49,91,48,1,13,38,36,61,81,86,96,36,95,69,29,100,35,54,16,32,97,62,42,55,22,14,79,57,100,53,68,97,3,48,71,77,83,67,94,58,84,25,36,13,1,10,22,80,44,31,8,64,34,100,11,3,11,24,60,6,45
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,51,65,76,35,60,41,48,8,71,17,10,21,65,1,85,11,18,30,36,39,57,11,99,41,7,28,35,69,42,34,21,26,10,65,81,87,61,57,68,11,75,43,52,45,95,68,9,27,4,57,65,37,78,9,43,30,15,85,69,44,11,32,87,85,46,33,45,75,8,84,10,1,87
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,88,26,21,64,58,68,57,64,43,55,23,45,37,39,24,94,63,15,46,46,33,45,73,39,91,25,96,58,28,88,18,27,63,9,64,92,55,78,100,87,3,5,66,23,78,40,28,91,49,13,81,24,34,55,49,73,8,52,44,58,41,42,90,90,64,40,23,66,56,35,15,70
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,38,16,29,46,42,16,63,86,12,45,40,2,62,40,36,90,73,47,79,80,6,98,25,15,35,56,59,54,8,30,97,47,85,2,95,52,81,50,12,64,76,22,66,19,49,83,62,54,38,35,39,31,28,34,90,43,25,30,95,83,48,100,37,14,77,16,34,67,95,10,48
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,72,15,74,13,20,89,56,82,88,51,11,26,23,18,95,39,52,80,45,3,53,22,95,63,25,35,1,100,65,96,60,47,76,19,6,27,52,84,57,32,73,28,93,33,76,33,55,66,49,59,64,50,14,41,50,11,92,14,1,81,62,91,88,9,10,73,94,61,26,68
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,56,82,31,81,48,46,7,89,11,72,8,56,89,3,55,78,80,74,22,57,98,41,83,78,15,58,24,90,72,67,16,45,57,14,48,79,7,3,11,65,95,79,78,32,29,51,14,64,48,84,89,79,11,68,53,73,56,50,51,89,96,11,77,17,69,89,72,90,100
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,45,83,7,16,18,97,12,82,25,17,68,67,6,97,3,33,35,36,54,3,65,51,85,43,76,78,61,2,59,92,98,33,89,27,35,72,25,7,81,37,37,4,48,25,57,53,86,42,51,85,32,47,61,75,4,85,8,1,12,12,21,90,46,88,49,36,7,97
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,72,11,19,90,95,6,23,95,27,58,29,95,5,90,24,48,34,64,44,86,49,46,51,82,97,87,60,18,22,15,9,59,31,62,51,58,50,55,92,89,23,12,28,92,84,6,95,34,79,29,2,10,3,18,57,43,44,68,1,82,9,90,8,26,24,35,91
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,22,93,9,71,25,28,62,82,79,56,74,90,20,84,13,36,86,15,84,58,62,45,29,89,23,8,83,82,59,49,94,93,100,17,12,48,4,85,89,94,97,23,89,58,63,5,31,98,6,35,5,59,22,41,57,4,20,91,38,55,23,85,39,16,18,93
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,81,14,91,15,84,8,16,14,6,8,1,2,44,29,82,1,25,97,29,64,94,39,56,32,35,14,49,90,43,79,93,11,7,8,75,26,72,60,72,39,54,79,57,83,37,40,3,82,34,33,9,31,31,100,73,74,94,32,87,78,78,74,21,63,25
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,66,100,85,51,96,21,54,7,95,15,76,81,65,54,81,31,48,95,77,60,56,55,76,8,6,8,57,80,95,3,89,34,72,77,36,46,16,60,87,29,93,38,16,17,95,84,36,10,11,39,68,37,92,14,7,32,40,44,98,82,6,52,61
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,42,27,16,72,81,97,56,87,55,51,18,66,56,50,81,20,24,34,100,57,71,62,70,18,77,36,61,97,32,51,82,17,46,13,20,82,19,55,7,48,36,85,52,58,89,48,2,59,7,84,1,88,83,70,86,94,81,51,22,87,95,16
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,93,87,76,29,14,35,40,37,21,68,37,5,44,36,80,12,94,67,35,92,92,52,58,41,42,80,75,61,45,96,39,53,86,21,17,80,83,64,56,74,75,56,98,66,33,98,32,33,68,4,96,74,38,99,21,27,37,50,58,36,4,58
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,31,24,2,9,67,65,32,10,57,81,55,23,56,17,76,49,29,23,70,50,1,93,85,90,59,63,30,85,24,66,66,61,90,11,6,84,8,77,44,32,59,51,46,68,85,99,5,83,66,34,96,96,16,77,62,1,79,35,8,97,89
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,60,64,14,66,13,38,45,74,64,67,16,61,52,15,11,83,60,33,52,70,34,87,51,7,97,17,51,65,44,81,18,97,12,7,1,73,33,62,99,11,26,68,40,21,75,11,10,15,7,41,68,9,3,76,9,10,86,40,80,92
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,46,19,44,51,85,34,25,41,59,52,75,4,57,25,85,28,12,72,89,79,84,14,99,82,8,1,42,92,94,38,61,78,50,22,20,9,57,83,88,36,11,27,3,26,46,69,50,91,31,4,31,50,42,85,25,28,22,51,7
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,73,99,97,90,73,67,2,48,9,77,70,31,42,5,36,97,67,87,53,100,59,100,100,99,68,81,5,96,97,89,4,92,22,43,94,80,11,85,71,35,23,26,100,21,4,36,81,41,86,99,94,19,27,88,28,17,66,9
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,54,67,25,6,33,55,40,63,8,5,7,32,20,55,9,8,98,28,50,49,20,11,64,41,73,35,40,31,42,5,57,63,38,86,97,96,76,79,26,75,16,26,3,99,90,37,79,13,42,42,88,74,15,89,69,16,96
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,93,41,50,29,35,37,91,30,19,72,16,9,10,52,48,74,11,9,58,20,83,94,40,48,8,74,93,84,15,68,26,30,27,1,76,57,12,48,64,55,38,71,78,46,21,11,71,47,39,40,30,76,24,53,53,64
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,14,72,33,41,92,31,80,30,49,98,69,84,45,26,38,99,89,88,85,67,97,45,34,72,85,36,18,82,48,55,97,52,56,82,8,18,16,50,24,12,41,56,6,35,56,69,66,61,55,19,13,6,75,87
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,49,7,68,60,32,33,74,44,78,96,80,59,6,36,5,75,99,39,1,36,20,54,31,68,21,42,2,58,18,46,40,96,33,27,11,50,55,18,40,93,4,26,76,71,91,17,76,85,89,28,71,34,55,54
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,85,28,63,69,100,32,47,68,68,35,59,6,49,42,13,29,76,62,60,8,97,21,33,72,94,69,83,52,79,30,38,88,65,80,93,93,8,51,81,11,2,62,52,86,8,77,99,69,42,41,67,6
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,53,5,74,55,37,57,11,98,95,31,23,45,26,31,8,28,42,22,90,88,72,45,89,34,65,14,17,22,98,84,22,82,2,80,25,92,19,25,54,4,42,60,31,52,98,68,41,44,28,51,20,77
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,91,9,75,45,53,31,87,55,35,18,76,98,83,79,22,9,67,8,40,81,98,58,75,99,39,53,17,78,38,30,59,93,12,78,34,40,83,10,74,66,97,59,13,35,71,11,67,93,34,95
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,14,67,6,76,51,68,32,45,50,14,14,52,7,30,66,7,78,83,72,86,69,35,44,1,38,55,62,97,65,15,63,45,13,69,74,36,75,77,85,15,55,42,13,87,78,36,83,21,47
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,71,82,86,57,84,29,84,15,95,22,81,68,32,63,48,57,90,23,27,38,49,31,67,48,94,55,80,91,34,55,91,18,9,32,82,66,78,45,3,97,11,69,51,52,21,99,21,2
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,78,39,12,75,54,85,42,89,38,26,51,96,85,79,81,82,48,21,12,41,70,35,25,67,34,21,27,49,92,15,59,97,85,47,23,17,32,79,60,96,91,3,81,15,76,77,97,3
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,49,67,84,20,64,65,81,75,97,95,39,36,3,92,80,35,25,81,38,22,100,73,72,73,40,20,26,76,21,54,83,14,48,19,45,23,48,100,2,82,87,34,48,58,24,89,66
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,72,74,68,72,8,41,92,45,28,42,63,33,64,44,68,44,76,3,76,69,79,68,51,45,11,49,90,9,75,63,86,21,6,65,55,30,57,79,88,82,41,9,77,34,91,92
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,61,16,95,80,6,78,30,58,80,12,9,4,44,85,83,81,83,3,80,49,66,95,26,6,39,86,52,7,52,13,7,51,79,12,22,47,9,84,69,10,45,19,35,29,10
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,26,78,59,27,23,86,60,45,35,83,75,71,21,3,39,43,24,14,37,18,86,88,71,93,62,90,61,81,64,94,34,76,5,52,48,5,96,27,2,89,26,78,23,10
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,5,27,32,44,31,69,67,45,31,30,13,1,82,4,72,89,65,3,40,27,6,28,31,6,70,34,13,51,30,56,82,59,66,92,44,24,3,84,67,75,18,39
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,66,92,86,59,71,40,63,58,13,96,99,55,44,16,91,19,50,72,99,59,35,56,77,47,95,31,79,84,26,14,53,98,72,91,12,92,5,5,53,16,64,100
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,35,99,55,73,42,75,8,13,58,24,66,97,86,2,15,30,98,83,30,100,72,85,16,89,81,18,21,57,87,88,6,5,77,6,5,56,1,23,7,52,56
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,91,18,2,57,88,89,69,43,96,18,69,69,84,56,2,60,72,33,88,73,30,35,99,49,30,78,55,35,74,55,61,79,98,14,57,48,98,16,100,25
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,96,66,33,90,14,11,29,67,87,23,47,85,8,3,97,9,64,83,30,16,13,45,58,26,7,29,24,9,4,88,62,20,29,3,20,52,77,91,9
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,17,67,41,91,76,64,27,25,11,99,75,94,63,87,55,46,72,20,30,15,54,86,32,24,68,21,9,19,3,2,4,34,40,28,54,82,81,89
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,73,21,39,82,3,13,58,54,78,75,21,59,35,14,1,47,84,5,74,32,89,35,22,36,40,23,50,77,14,31,59,33,93,94,53,91,17
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,54,7,91,90,35,11,29,24,86,99,98,24,77,14,54,33,46,99,45,85,10,16,64,42,20,82,78,3,32,74,76,9,30,60,40,83
