"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,33,0,35,25,81,37,48,57,86,51,0,47,75,85,1,12,90,0,49,0,97,81,11,90,0,0,0,27,29,0,90,0,34,44,49,51,97,60,22,9,31,51,0,55,89,12,92,6,34,29,10,18,43,68,82,90,26,35,11,22,9,25,0,82,56,90,84,0,86,84,62,29,0,8,82,49,93,17,48,85,94,23
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,98,35,59,41,4,91,55,0,39,18,0,40,14,0,84,16,0,8,2,29,1,97,64,39,32,14,90,0,0,11,8,26,60,0,54,57,37,0,82,0,9,31,73,94,87,0,74,63,17,0,0,100,51,0,54,0,15,0,65,81,0,95,60,55,8,8,80,3,34,0,36,16,87,0,38,17,84,10,39,0,92
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,82,52,63,42,27,72,97,87,51,0,56,81,24,100,71,70,77,61,32,82,46,0,82,55,48,85,0,89,0,59,0,0,88,70,94,0,22,95,27,93,76,0,0,40,21,37,0,36,12,0,35,92,58,42,75,45,39,0,0,17,83,56,75,98,33,0,33,0,0,0,38,0,27,50,36,58,55,24,0
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,57,55,56,76,29,70,1,85,59,30,24,66,90,6,0,77,0,0,51,0,85,5,66,96,16,0,1,35,97,38,0,64,0,13,45,0,67,61,15,83,0,52,34,51,97,51,44,0,97,7,73,62,0,26,40,0,11,15,41,0,0,76,10,40,92,75,0,0,51,34,41,52,0,0,25,28,72,79,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,61,50,20,0,83,36,0,3,46,50,31,31,42,25,22,0,66,73,97,73,2,9,70,42,0,97,87,100,100,99,0,5,97,4,0,43,80,85,35,0,100,4,81,0,99,0,27,28,0,9,0,54,25,0,0,40,8,7,20,9,98,50,20,0,41,35,31,5,63,0,97,76,26,16,3
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,42,74,89,0,0,36,93,50,35,91,19,16,0,52,0,0,0,58,83,40,8,93,0,68,30,0,76,12,64,38,78,21,71,39,0,76,53,64,19,14,33,92,80,0,0,69,45,38,89,85,97,34,85,18,48,0,0,56,8,16,24,41,6,56,66,0,19,6,87,63,0,68,32,74,78,80
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,99,0,36,54,68,0,2,18,0,0,33,11,55,0,93,26,71,17,85,0,0,0,55,34,30,28,69,32,68,35,6,42,29,0,60,0,21,72,69,52,0,38,65,93,8,0,11,0,52,8,99,0,41,6,0,0,5,0,0,57,98,0,23,26,8,0,22,0,0,0,89,0,14,22,84,82
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,54,42,31,98,0,44,51,77,0,59,9,45,31,55,18,98,79,9,8,0,98,75,39,17,38,59,12,0,40,10,66,0,13,71,67,0,0,0,31,0,67,76,68,45,14,0,0,0,0,0,78,72,69,44,38,62,65,63,13,74,0,77,0,55,13,78,83,47,1,71,86,84,84,95
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,48,90,0,38,31,0,94,80,34,91,9,82,78,3,11,51,21,0,2,39,39,75,85,89,0,0,96,79,82,21,41,35,0,34,27,92,59,85,23,32,60,91,81,76,97,93,49,84,64,81,97,39,3,80,25,38,100,72,40,26,21,83,0,19,23,100,82,34,58,0,0,77,72,68
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,42,33,44,44,3,69,68,45,49,9,0,86,6,55,57,88,41,77,91,36,61,0,80,0,0,58,12,4,85,81,3,49,95,6,86,7,13,51,12,47,84,10,19,29,8,26,59,23,60,35,75,21,0,43,14,18,88,93,0,0,0,64,34,0,52,5,0,2,0,0,23,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,44,0,67,31,0,1,4,0,0,3,27,28,0,70,0,51,56,59,0,44,3,67,18,0,53,92,59,40,58,96,55,0,91,50,99,35,77,95,79,26,53,72,12,5,53,64,0,56,99,73,75,0,58,66,0,0,15,98,30,72,16,81,21,87,6,77,0,56,0,7,56
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,57,89,0,96,0,69,56,0,72,0,73,35,0,0,0,55,0,55,79,14,0,98,100,64,0,66,90,0,29,87,0,85,3,9,83,16,0,58,7,24,0,88,20,3,52,91,52,17,41,0,64,25,99,0,63,55,72,30,54,32,0,21,19,0,4,40,54,81,76,73,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,75,59,14,47,0,74,0,35,36,23,0,14,59,93,53,17,20,7,0,35,29,0,99,24,14,33,99,0,0,0,64,20,78,32,76,30,40,47,90,0,99,82,0,37,100,0,30,46,67,0,87,46,44,43,18,23,36,50,59,19,80,59,0,24,6,72,94,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,43,31,76,70,45,0,44,66,32,44,0,69,61,82,0,0,13,30,28,0,91,7,0,0,54,88,35,53,72,63,16,0,65,93,0,29,29,49,19,84,41,81,5,82,16,99,0,0,2,94,44,95,49,30,36,0,31,2,0,94,7,63,47,13,52,100,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,88,44,16,0,48,96,38,20,41,0,18,51,91,36,9,44,0,72,20,0,95,0,44,5,40,0,96,13,0,0,83,72,11,22,47,82,98,0,0,87,10,10,94,0,0,34,54,45,78,72,0,10,0,0,27,8,0,6,0,91,53,48,35,80,91,24
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,47,0,25,0,65,0,0,38,6,25,50,51,74,8,43,49,77,97,23,56,5,62,2,0,85,95,12,74,23,32,71,9,0,45,56,82,0,0,0,65,23,93,12,0,52,84,90,71,69,41,83,0,47,0,0,11,70,100,23,15,0,50,0,0,8,18,44
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,75,0,10,73,33,0,0,39,45,0,0,20,46,55,32,75,0,85,14,0,96,11,9,0,0,18,17,21,60,47,0,9,69,84,61,41,35,2,87,64,42,52,34,4,6,57,0,0,55,0,97,88,22,0,0,0,0,100,43,45,77,58,4,0,71,25
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,0,24,7,37,0,88,42,49,0,0,0,82,22,13,10,44,90,17,80,52,11,91,7,98,7,34,78,61,0,0,0,15,0,0,0,0,39,95,0,59,0,0,62,14,0,88,83,89,82,64,35,11,43,0,32,48,39,32,50,100,96,72,32,0
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,66,0,10,27,72,58,0,16,0,30,0,11,0,72,52,76,0,0,57,12,72,78,0,3,12,0,0,75,0,67,0,57,0,0,41,52,34,0,33,62,37,38,39,14,89,34,38,83,79,82,0,52,82,9,75,84,0,80,93,26,0,0,3
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,36,53,72,18,0,0,94,13,72,0,0,65,0,0,0,23,0,67,0,52,16,18,17,92,0,0,28,0,26,4,63,59,66,0,82,0,58,46,15,39,0,0,63,12,29,64,19,77,55,37,65,46,17,0,0,93,0,42,0,70,0,6
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,65,0,0,43,54,0,53,57,0,27,0,90,0,0,25,0,55,63,0,39,64,0,75,10,17,82,92,4,0,0,42,41,41,10,48,44,45,79,7,33,92,19,0,0,0,83,93,0,0,99,97,66,77,0,36,24,25,0,48,91,77,0
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,0,50,64,0,0,99,71,37,92,20,56,38,0,36,95,30,67,99,58,27,0,38,80,0,54,24,98,69,0,0,59,25,63,57,0,97,13,40,0,25,45,53,8,22,0,8,96,0,0,77,11,40,60,74,0,31,0,0,63
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,97,72,12,0,0,79,0,9,16,74,0,50,95,22,78,28,81,0,52,44,79,0,7,0,84,78,34,0,0,12,49,97,69,0,53,86,79,77,19,0,86,46,0,78,7,0,39,5,69,100,0,92,72,99,66,100,91,21,45,36
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,55,4,0,0,33,76,30,62,14,80,72,0,0,31,2,10,0,70,0,80,23,9,63,31,36,79,0,72,59,27,9,61,51,0,14,0,17,39,0,29,60,0,33,57,27,37,0,15,49,48,0,58,14,90,100,78,29,65
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,82,60,100,6,83,86,26,0,20,11,0,0,36,5,53,32,2,3,40,0,10,0,0,1,0,11,39,46,83,0,0,0,66,77,46,0,40,82,6,8,0,0,48,32,36,97,65,0,49,0,0,22,19,80,29,54,7,76
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,19,14,0,26,25,10,72,91,61,88,2,67,8,26,0,5,94,59,0,29,0,98,7,29,18,2,0,26,8,85,56,14,5,68,86,42,49,41,0,51,39,85,40,0,7,0,35,79,94,88,1,88,0,68,0,0
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,65,82,66,38,0,0,68,96,95,0,34,0,73,4,3,87,46,0,0,1,28,26,54,0,94,52,0,0,73,28,0,22,48,64,66,0,51,0,74,0,0,0,0,42,60,0,0,89,0,99,66,47,0,67,95,0
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,37,40,8,91,37,79,13,72,27,98,70,5,59,0,9,62,8,0,0,55,1,0,30,66,30,0,0,32,0,69,68,20,68,31,91,0,18,0,0,100,38,17,45,70,64,54,18,10,0,0,0,97,0,17
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,31,0,0,15,0,42,0,32,46,21,10,0,30,0,44,83,97,64,58,9,80,19,37,98,57,12,0,82,0,68,43,0,11,91,0,76,44,91,0,0,40,0,49,0,27,99,20,0,18,78,10,55,0,0
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,51,42,88,46,94,43,79,0,0,8,3,38,0,52,42,77,15,27,93,40,0,50,67,83,32,73,93,71,0,100,64,33,90,63,0,24,0,0,53,9,85,68,90,3,63,7,67,0,40,0,0,0,0
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,6,79,0,0,51,0,34,48,37,3,0,59,1,77,0,20,11,97,0,0,0,36,68,13,0,0,31,24,49,0,0,21,54,0,36,0,2,81,0,0,81,25,73,44,68,34,32,0,83,91,27
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,62,24,0,57,12,95,0,94,33,0,0,60,0,78,98,0,32,6,70,66,43,11,77,57,0,90,0,87,67,19,22,29,45,48,5,0,52,62,4,18,69,0,94,62,13,60,39,11,42,40
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,87,56,81,42,6,74,0,0,43,48,88,20,31,0,96,0,90,60,23,0,44,50,0,20,0,13,0,37,0,95,0,41,0,87,26,29,2,0,18,0,57,0,0,46,72,33,79,97,75,79
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,14,18,92,53,93,36,98,10,47,53,0,0,95,0,42,0,77,58,26,88,0,63,30,54,66,46,67,74,21,38,0,19,63,81,0,0,58,43,0,0,41,0,43,91,99,12,26,0,76
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,51,0,44,48,0,0,84,26,25,22,71,67,3,60,9,85,70,0,0,49,0,9,0,60,15,0,2,96,75,83,82,91,61,40,0,86,35,47,5,38,97,77,0,8,71,1,79
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,80,0,39,0,7,11,50,0,38,38,76,12,91,26,77,13,60,59,0,3,50,17,23,53,0,64,89,63,0,0,83,0,65,0,90,32,67,54,85,0,63,0,78,32,75,68,19
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,49,100,0,71,0,42,67,54,50,0,90,0,0,0,0,38,91,73,74,78,0,96,0,22,47,67,34,1,9,87,38,84,47,0,58,19,64,42,17,3,5,38,3
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,54,82,22,0,83,0,32,0,49,98,76,54,57,86,40,94,30,16,0,61,0,42,47,55,11,96,11,42,88,22,0,60,49,8,0,85,0,90,78,55,0,11,0,0,24
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,0,56,36,51,59,18,90,16,0,48,60,68,84,28,0,78,82,25,0,72,86,0,65,55,0,85,0,45,11,43,24,7,60,94,93,0,66,45,0,55,7,0,22
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,92,38,83,54,28,100,100,97,59,93,32,67,4,19,75,0,0,11,100,40,0,0,78,51,0,75,0,0,23,86,3,57,86,28,91,14,36,25,42,0,93,13,40
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,68,49,68,47,59,0,93,0,0,99,38,56,89,60,50,0,48,56,66,82,42,61,53,91,43,7,86,1,39,50,31,30,39,41,96,53,86,73,29,72,93
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,14,46,15,56,67,72,56,66,55,28,32,56,89,0,5,15,10,33,88,19,13,0,52,0,71,27,97,5,71,35,0,9,0,49,0,34,3,63,25,70
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,90,41,68,98,20,6,77,0,71,0,62,0,4,0,0,11,47,23,32,98,41,53,56,80,62,75,61,0,88,76,64,59,12,6,71,75,71,61
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,68,74,45,69,0,67,31,53,37,74,76,97,60,60,32,79,2,49,0,77,72,47,8,21,0,60,88,9,72,38,61,34,68,0,0,13,0
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,41,32,4,28,85,91,0,0,24,98,12,38,45,2,20,42,13,6,48,86,0,9,65,68,0,23,0,89,39,58,0,96,0,33,0,6,8
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,0,41,38,39,64,60,0,2,52,95,92,0,0,87,0,25,0,53,0,95,0,92,26,79,69,0,0,36,98,50,82,18,45,65,90,78
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,27,95,40,26,2,64,14,42,63,99,11,7,59,0,49,95,35,64,44,53,67,31,51,19,6,0,0,86,27,48,0,71,13,55,29
