"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"11",0,0,0,0,0,0,0,0,0,19,68,32,41,62,86,70,20,30,52,90,99,61,2,58,51,52,84,82,16,18,50,79,45,53,59,49,26,69,5,88,72,75,81,64,55,33,23,86,44,55,83,5,64,86,10,57,90,37,82,11,30,3,25,75,35,30,29,86,98,100,96,92,71,21,4,85,14,61,80,19,99,83,58,19,9,15,40,79,6,27,26,94,37,8,77,8,84,14,29,55
"12",0,0,0,0,0,0,0,0,0,0,82,99,14,55,89,56,21,7,60,16,10,33,33,4,92,19,40,72,27,44,2,77,16,92,8,11,50,71,21,55,24,94,14,68,70,56,69,77,63,22,98,93,100,2,80,55,94,42,99,91,97,34,67,23,88,87,90,52,31,71,28,29,58,53,9,29,32,27,21,33,48,49,83,59,40,19,72,58,98,34,7,100,72,85,29,10,29,42,57,28
"13",0,0,0,0,0,0,0,0,0,0,0,4,10,71,4,24,22,88,28,41,93,53,50,46,73,64,80,51,12,95,12,50,67,73,91,31,90,13,65,18,21,47,66,75,73,55,43,78,62,86,7,85,71,20,46,4,8,67,54,5,4,7,58,9,90,96,48,83,80,65,97,73,13,24,25,73,52,48,22,87,81,19,75,67,3,49,17,21,71,72,15,51,16,21,55,66,36,61,24,43
"14",0,0,0,0,0,0,0,0,0,0,0,0,86,89,68,37,52,23,71,9,12,74,24,10,48,91,13,97,76,55,17,63,62,8,7,10,29,31,48,75,37,57,57,94,33,85,65,86,32,1,30,43,65,57,96,64,81,36,28,29,100,53,92,59,58,34,3,12,45,19,44,62,38,4,28,96,81,31,92,61,74,20,57,13,56,76,12,67,37,46,75,65,11,10,77,21,24,46,92,50
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,59,81,63,52,48,75,26,98,79,80,76,100,94,80,5,90,34,15,93,41,49,95,12,59,95,99,88,39,57,77,77,10,89,86,60,45,61,99,96,17,52,26,96,36,30,12,42,29,46,49,29,62,24,86,33,18,84,58,10,15,62,9,43,85,94,16,42,89,30,89,20,24,78,28,27,92,84,80,39,2,62,59,7,79,7,58,86
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,86,21,16,84,32,64,31,59,39,19,34,71,83,74,34,25,89,97,78,8,34,75,88,74,25,46,82,54,10,67,4,76,52,69,10,31,61,49,94,9,50,80,39,84,71,66,55,64,74,70,54,68,34,96,2,4,25,34,65,80,25,60,47,91,56,47,75,1,43,10,47,76,43,54,43,97,26,100,54,42,53,99,54,91,33
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88,9,80,39,52,66,87,98,34,32,60,68,12,98,49,20,63,87,28,87,51,6,39,24,4,62,82,22,91,63,74,5,33,61,75,16,96,84,96,98,5,55,31,19,8,39,6,10,7,47,93,60,16,53,52,50,75,72,62,39,34,41,5,12,82,95,52,90,21,50,66,76,14,26,90,71,15,22,10,29,92,91,24,58
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,30,44,16,20,63,72,83,4,96,46,81,31,90,29,59,46,38,59,73,51,22,67,55,27,56,57,68,88,8,89,24,12,97,10,55,80,87,25,79,72,5,76,51,52,89,79,36,76,88,31,33,7,17,39,97,47,75,96,22,6,85,100,44,95,44,13,98,96,21,7,93,48,59,36,20,82,84,23,28,30,53,33,50
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,56,42,65,86,8,84,48,31,86,98,59,86,5,87,3,96,13,45,20,13,87,16,38,72,62,2,44,93,4,20,64,84,90,70,42,78,83,90,21,81,43,92,2,7,8,1,80,23,5,13,97,19,12,11,11,51,64,9,79,45,70,8,19,11,67,21,96,31,100,42,99,74,17,30,9,19,25,27,39,27,30,35
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,47,92,34,48,64,71,65,21,83,40,81,46,58,90,29,34,54,52,64,98,98,9,96,95,24,23,79,100,97,40,40,87,1,34,90,69,28,80,47,5,30,5,94,37,94,46,15,19,4,23,58,10,37,88,10,8,53,45,99,46,75,75,44,36,94,32,92,63,23,18,75,27,25,93,54,87,2,61,95,12
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,39,59,46,14,97,86,16,52,54,71,36,49,9,93,14,47,96,39,22,78,37,22,57,84,18,20,43,56,76,1,83,89,33,30,77,72,59,75,87,24,21,86,34,55,36,39,27,37,8,83,26,3,45,80,18,31,24,73,65,36,57,94,3,72,55,76,37,71,23,81,11,77,91,47,44,12,59,14,62,97
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,50,91,9,53,39,11,88,50,38,21,70,67,47,50,91,34,92,27,47,67,6,28,75,88,67,75,42,53,96,25,32,98,38,91,8,89,59,11,70,44,87,51,10,45,54,66,83,11,93,82,26,91,93,29,24,50,53,31,77,48,36,18,51,19,18,31,45,55,52,82,82,82,61,81,69,84,39,71,44
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,60,10,36,33,64,36,44,80,45,88,87,69,36,93,15,11,96,88,81,98,42,15,33,95,55,69,38,57,78,41,39,50,68,84,13,94,19,63,70,75,98,30,79,48,52,61,47,52,85,36,22,82,80,5,48,81,28,96,11,28,74,84,91,87,66,28,91,46,16,93,28,26,28,53,97,67,62,10
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,85,96,26,13,2,80,31,47,30,4,84,5,98,60,28,30,53,96,98,42,37,27,73,50,2,5,26,68,100,39,89,60,29,11,96,70,37,34,14,39,20,11,59,92,23,70,36,90,100,17,66,22,49,89,12,36,91,57,58,4,76,79,42,70,21,32,89,35,88,80,20,15,42,21,93,53
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,62,55,9,33,37,81,94,15,95,7,27,5,11,76,67,48,57,81,84,55,49,70,80,43,95,39,69,9,97,10,88,16,44,60,12,55,37,39,22,77,28,34,17,58,94,89,10,24,17,53,31,96,87,100,16,11,6,23,2,51,21,51,73,45,5,47,8,43,29,91,28,21,3,41,93,50
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,60,35,60,21,13,1,49,13,50,92,9,68,43,6,56,30,57,68,67,51,25,92,14,65,87,7,7,3,20,76,43,87,10,41,45,80,6,79,61,77,80,100,79,58,57,3,27,75,11,17,30,23,57,53,38,87,55,37,12,74,65,88,96,52,45,53,89,70,14,57,14,49,82,53,87
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,69,5,54,78,20,61,26,100,9,57,100,89,77,37,48,32,57,87,90,54,94,18,77,59,7,27,86,54,19,51,1,7,49,84,90,65,50,53,50,42,83,34,67,81,18,45,27,16,100,96,50,36,86,68,30,35,45,44,95,9,51,10,12,95,13,2,96,82,28,100,77,37,14
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,38,48,89,68,71,61,81,72,43,81,38,61,7,61,27,4,82,21,53,77,9,54,32,2,7,89,24,42,30,75,47,16,100,75,85,15,53,24,13,35,70,5,58,7,67,11,17,99,100,19,35,76,24,72,72,5,39,91,32,6,99,69,91,80,80,70,91,9,70,99,98,85
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,51,95,86,31,11,28,12,1,6,4,81,16,39,21,86,34,74,34,60,37,58,91,54,32,85,55,81,35,59,82,21,86,6,53,50,20,2,70,16,65,41,35,45,83,95,50,76,86,53,63,93,13,98,86,76,13,42,93,89,8,72,100,91,60,7,22,58,15,97,50,32,74
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,75,26,35,22,40,38,15,77,100,44,38,62,8,30,15,63,7,92,92,93,5,39,12,12,19,17,94,70,35,85,58,45,89,92,2,55,42,25,11,35,4,69,34,79,5,19,12,82,44,55,80,71,57,11,17,89,38,95,48,24,8,96,95,100,27,2,79,100,14,41
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,61,67,37,55,6,40,31,58,4,72,33,93,67,1,97,61,9,13,23,45,40,73,87,69,56,42,35,37,37,11,75,18,12,73,84,97,64,21,75,15,77,40,64,47,39,13,39,19,74,62,49,73,22,41,67,42,81,47,57,93,4,90,10,10,98,42,51,44,82,17
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,43,2,91,44,63,87,47,82,72,53,59,40,37,27,33,13,36,68,37,29,64,65,27,81,58,2,3,82,15,15,38,40,63,13,44,53,8,87,27,45,78,74,30,94,48,79,10,52,97,1,71,87,82,12,70,44,38,31,67,26,6,8,34,77,21,8,29,90,32
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,71,26,85,7,5,51,40,62,32,51,9,31,70,81,85,85,47,89,51,73,10,70,41,94,74,3,95,34,41,81,49,50,62,22,87,41,6,55,1,89,50,11,66,49,63,79,6,64,60,47,44,48,2,18,36,7,15,60,65,85,30,63,90,36,94,61,40
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,91,13,28,51,41,49,81,10,93,39,29,59,35,91,74,24,45,31,37,93,9,92,73,4,75,90,15,82,28,63,92,34,3,88,36,86,37,99,55,81,65,15,29,54,99,39,71,62,55,89,29,18,35,36,66,92,34,64,5,79,76,45,34,20,58,43
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,69,16,42,88,68,66,43,47,11,10,88,4,50,46,19,45,28,77,19,73,31,82,47,82,49,80,59,64,62,11,65,6,62,74,41,62,44,99,88,96,97,16,69,45,73,36,71,21,52,36,29,61,47,12,87,11,26,37,95,93,24,56,41,61,47,39
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,72,45,42,51,52,15,17,22,64,14,42,43,85,10,93,96,21,78,59,58,72,10,40,72,24,97,77,72,95,93,10,53,1,31,5,50,3,69,82,55,7,75,25,84,88,93,43,12,51,40,73,77,35,62,94,61,28,80,9,83,17,72,95,33
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,15,11,16,68,96,94,49,56,53,29,96,94,16,29,84,21,8,19,96,25,43,10,87,73,53,44,64,26,67,97,19,73,24,58,53,60,44,16,79,22,36,48,85,14,73,65,36,44,36,62,43,26,7,23,26,59,17,26,89,14,74,15,11,68
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,98,11,11,29,55,6,20,79,15,36,45,36,34,96,71,71,60,7,5,72,39,88,98,78,65,14,25,82,69,40,17,4,59,74,78,58,80,41,78,43,35,65,58,53,38,3,80,4,80,27,45,44,63,12,95,85,87,50,61,22,77,82,32
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,55,58,98,19,64,80,100,84,21,70,80,52,83,74,10,93,38,4,100,2,83,33,82,5,5,57,76,53,15,97,84,2,41,57,96,84,47,90,88,93,8,31,11,46,64,8,38,76,96,92,82,69,91,73,44,23,8,77,54,23,30,65
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,48,60,91,25,77,19,8,12,25,36,64,3,22,81,33,86,8,94,17,89,28,23,68,73,87,57,86,22,30,12,78,92,30,25,54,70,96,14,100,42,64,96,93,27,2,80,18,38,56,34,30,100,25,42,54,31,51,41,41,17
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,97,89,3,19,70,91,79,7,32,56,63,32,17,96,10,45,44,69,95,63,70,12,68,42,56,1,25,90,99,41,23,21,35,84,97,98,33,59,70,73,49,95,25,71,1,6,94,32,9,13,88,91,37,53,79,100,94,80,99,50
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,78,55,54,87,71,5,81,19,97,60,88,52,22,7,8,54,79,76,67,54,95,66,37,15,56,39,56,59,93,88,11,69,77,57,69,91,11,45,49,78,36,64,10,74,90,53,10,72,37,50,29,61,32,89,11,22,80,22,40
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,40,66,48,21,51,7,9,20,86,47,68,85,94,84,90,21,48,55,57,70,28,91,22,19,39,5,12,59,38,99,32,80,22,17,68,20,26,31,9,19,10,6,63,71,76,33,51,12,3,4,1,97,81,44,76,12,44
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,95,97,87,34,39,89,21,60,34,42,44,94,58,10,100,69,73,80,49,67,19,32,86,48,37,99,47,40,48,84,10,70,61,56,91,2,17,81,47,62,24,70,79,37,15,44,7,46,93,17,15,25,98,21,37,61,99
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,58,32,87,27,84,25,100,51,2,47,43,61,89,20,2,80,16,57,48,48,100,3,95,95,44,93,72,90,46,71,13,9,97,32,25,40,50,96,11,23,6,58,89,70,3,67,81,18,67,81,62,100,54,47,28,42
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,85,52,25,19,100,99,66,67,70,49,58,98,56,50,43,99,8,9,83,49,14,8,90,76,58,15,42,26,70,57,87,89,97,92,95,49,39,39,58,63,71,89,52,92,23,29,73,86,94,16,88,61,90,55,50
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,9,15,1,48,57,35,75,29,17,8,79,18,71,4,23,42,60,54,50,91,33,20,52,44,33,52,77,85,79,39,56,38,71,27,22,22,78,54,26,55,1,20,98,75,25,99,22,8,98,67,58,95,26,75
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,31,62,77,7,47,86,80,68,53,97,39,1,80,46,17,41,80,41,46,37,45,67,18,99,78,1,40,88,24,86,76,60,87,48,14,8,52,76,88,8,9,71,81,51,62,78,52,75,70,27,95,26,100
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,80,31,90,29,49,88,35,37,14,76,24,23,33,65,60,60,27,95,26,24,26,85,13,58,26,76,78,6,10,33,88,89,55,67,43,67,6,1,70,91,44,74,42,78,82,41,89,9,3,65,39,80
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,24,67,78,9,70,87,81,74,52,71,60,15,78,50,98,31,4,45,62,16,32,10,28,74,7,13,81,74,9,81,64,68,32,72,19,16,29,2,91,58,57,10,84,7,23,57,28,57,38,42
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,46,96,45,90,49,42,64,76,44,79,20,64,53,28,14,8,63,32,34,16,63,91,16,4,73,22,93,84,80,72,87,71,23,6,41,79,89,14,41,1,26,41,88,54,57,84,42,41,32,100
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,76,63,3,75,100,14,46,73,76,51,65,74,92,8,74,43,26,43,16,78,27,9,17,99,1,21,83,34,21,78,61,13,98,4,82,23,65,60,38,58,96,61,100,89,99,27,9,19
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,42,28,59,49,68,65,10,97,85,49,35,71,17,72,20,86,94,15,47,53,19,99,87,65,15,66,56,26,48,86,6,24,75,44,11,21,41,36,50,21,77,63,63,12,78,98,91,55
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,32,98,12,20,1,13,33,45,51,22,83,34,29,32,90,12,81,53,51,77,94,49,100,3,26,93,1,47,90,91,22,42,28,89,42,74,34,27,17,12,94,47,7,16,89,15,49
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,92,24,57,59,81,43,87,55,77,64,66,44,19,94,62,64,88,98,19,23,15,26,44,17,37,11,77,6,85,28,26,59,69,61,89,77,86,62,73,91,56,29,78,64,14
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,51,30,99,26,93,91,87,92,35,59,56,87,5,52,53,38,16,5,39,81,23,37,52,64,42,54,38,26,99,69,55,40,92,16,72,65,19,45,44,74,49,20,85,16,46
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,39,98,33,94,21,28,75,62,36,53,54,72,1,16,68,16,83,52,1,88,62,6,14,90,99,66,18,39,31,51,94,60,80,34,76,33,89,3,48,88,21,28,64
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,80,55,65,100,9,70,9,80,34,97,91,39,34,6,27,31,55,44,70,49,1,61,68,57,55,49,91,57,16,80,98,91,22,91,63,45,55,83,24,26,84,98,78
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,55,62,84,29,100,14,94,49,76,46,82,56,42,70,24,91,5,74,87,22,92,98,95,55,8,66,100,46,33,50,57,30,71,97,27,95,58,65,95,23,97,80
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,99,80,58,84,72,75,3,73,52,86,15,4,1,100,88,96,27,59,33,58,44,59,1,82,13,51,6,2,30,96,74,19,29,68,39,93,5,60,96,16,43
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,96,81,66,91,92,50,38,26,79,64,8,47,72,74,82,36,92,41,84,32,26,60,64,38,44,53,30,54,68,74,99,88,17,58,83,69,32,10,87,80
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,80,42,26,91,98,12,99,18,46,25,69,20,24,100,97,26,55,72,96,72,29,60,57,71,65,50,69,29,83,85,62,48,83,90,14,56,59,78,88
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,85,53,20,91,67,37,25,79,78,14,96,95,75,92,79,35,1,61,35,69,24,31,86,31,8,24,39,76,64,58,96,8,42,98,75,63,22,16
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,100,15,91,87,89,43,40,23,23,89,37,66,54,15,77,36,3,56,56,20,78,71,42,35,65,35,13,63,6,83,41,54,97,6,70,54,5
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,95,45,39,77,60,60,84,38,24,91,92,88,14,56,17,75,13,86,14,38,63,6,51,58,82,33,9,63,94,47,81,67,94,68,82,83
