"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"11",0,0,0,0,0,0,0,0,0,46,2,3,91,79,22,9,45,63,69,97,68,55,56,56,40,78,89,53,63,82,97,57,43,90,13,82,11,23,24,9,86,14,26,81,9,22,92,6,95,96,31,99,48,15,78,99,55,93,22,31,70,67,7,55,17,7,5,33,18,39,25,93,45,2,89,5,26,52,13,78,33,45,69,86,39,83,97,9,89,40,97,31,55,10,58,5,33,68,85,52
"12",0,0,0,0,0,0,0,0,0,0,21,47,13,84,98,95,52,13,50,44,79,32,72,5,93,84,83,13,3,7,91,95,58,97,56,92,6,17,100,58,94,62,99,79,92,70,92,32,31,63,89,77,85,40,73,4,92,73,25,16,65,74,52,9,99,71,96,11,48,2,66,54,24,85,26,16,3,39,15,31,33,22,48,97,65,8,11,21,76,89,2,63,96,2,38,44,82,67,41,17
"13",0,0,0,0,0,0,0,0,0,0,0,25,98,79,16,61,5,76,13,66,21,5,86,96,35,17,48,95,18,48,71,39,60,75,65,100,54,56,73,96,54,70,10,30,27,84,54,53,56,78,19,70,42,50,64,39,1,88,26,95,59,62,15,11,96,96,28,87,49,9,85,63,14,38,75,63,86,100,1,17,84,6,74,68,71,5,87,2,51,16,10,41,33,85,59,25,86,79,2,84
"14",0,0,0,0,0,0,0,0,0,0,0,0,52,4,95,52,76,38,45,42,11,89,61,43,70,59,86,40,23,11,17,10,40,41,39,77,20,27,46,66,64,97,19,23,10,99,67,49,40,15,2,63,41,32,82,76,76,77,55,11,40,8,44,51,37,90,66,91,52,17,5,82,58,13,27,66,28,73,81,3,82,19,94,18,97,20,68,72,99,98,42,49,35,87,92,96,33,79,39,76
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,74,42,33,100,16,45,75,24,77,29,100,48,61,93,10,33,48,25,42,73,45,58,23,6,70,99,59,65,26,12,8,7,83,65,41,89,93,84,5,33,2,89,40,21,2,4,80,51,26,82,11,97,2,12,33,22,85,53,61,21,15,79,23,97,38,26,40,89,56,24,69,71,82,93,41,74,66,9,63,97,32,59,59,3,45,58,16
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,96,20,31,11,40,25,51,11,9,80,28,12,20,90,68,32,32,9,51,7,22,67,31,30,96,77,49,45,50,36,4,20,97,93,78,46,60,57,24,83,48,70,64,95,33,85,94,36,50,65,17,100,69,69,62,57,22,48,90,32,87,100,85,79,44,95,84,78,87,27,75,44,62,96,88,96,23,76,75,25,77,45,40,50,10
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,17,19,35,46,93,97,80,17,87,13,25,62,21,99,78,53,59,2,32,16,33,96,87,46,2,72,9,16,13,78,30,13,35,62,55,69,75,92,14,40,88,5,98,60,53,15,20,83,35,29,67,94,18,94,5,58,52,40,96,8,51,12,8,51,73,13,41,5,20,9,77,45,64,7,11,82,5,93,97,1,61,68,11,5
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,53,70,31,81,64,3,40,57,93,52,7,82,74,33,93,69,11,100,51,61,53,39,73,64,20,60,27,95,23,23,37,17,94,63,7,18,60,26,55,93,93,27,14,81,22,24,21,25,89,22,50,63,55,28,76,62,73,59,7,12,79,22,56,51,86,90,55,89,73,90,96,43,25,62,90,100,9,19,24,36,89,43,11
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,60,58,37,81,76,35,76,36,59,61,21,56,97,93,16,78,57,98,36,62,31,56,66,50,44,35,90,72,89,81,42,42,31,69,25,46,24,43,59,97,21,45,97,75,60,16,54,69,84,23,10,43,52,83,54,16,55,56,70,66,19,72,84,52,85,41,85,64,52,35,24,39,41,46,7,81,15,66,68,6,29
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,100,35,74,8,78,83,76,9,26,10,86,4,45,50,98,41,85,97,96,86,51,47,4,49,51,45,5,87,57,57,36,46,78,47,45,52,96,19,9,19,43,15,67,64,3,73,70,72,82,47,1,13,27,60,39,22,75,70,51,60,94,33,44,79,32,88,66,96,57,79,40,85,42,60,11,34,48,31,85,1,62
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,52,52,54,4,58,58,25,9,57,79,13,32,82,36,41,26,96,15,73,94,91,2,50,33,42,21,27,18,49,54,66,55,72,43,69,93,58,51,51,12,59,42,45,58,11,35,63,37,98,50,33,99,84,82,32,9,97,72,53,44,38,66,84,64,59,84,3,37,23,20,68,40,71,81,5,18,21,63,22,37
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,24,84,88,96,32,63,74,68,11,56,53,32,1,16,15,78,77,53,7,69,34,48,10,25,46,1,66,60,51,96,40,19,76,43,37,8,83,14,28,16,6,27,16,75,56,30,14,44,83,88,40,59,87,57,55,34,49,11,31,92,18,71,7,44,98,51,29,43,37,84,72,70,24,44,34,87,96,38
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,30,24,83,13,90,97,48,35,73,66,84,11,62,87,100,9,60,9,17,87,20,39,97,58,97,70,48,87,1,94,45,34,19,11,64,53,84,17,48,92,49,22,69,84,69,41,17,29,95,1,93,81,88,54,87,15,17,67,85,78,23,76,40,53,28,2,33,33,34,59,41,73,66,30,31,50,75
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,22,44,82,5,91,68,80,94,100,63,14,33,72,62,25,85,32,95,74,31,33,44,94,19,4,52,2,22,71,47,72,57,50,33,1,67,6,65,36,93,26,97,75,66,97,28,3,25,3,67,20,9,94,79,64,11,20,73,63,77,6,72,29,41,21,54,58,34,12,95,41,88,46,16,71,77,73
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,66,73,51,82,62,35,11,98,30,89,23,21,4,28,16,68,70,75,34,1,37,74,27,11,73,13,86,93,88,31,73,89,5,21,57,78,91,6,7,100,54,87,2,60,52,37,70,69,41,28,33,24,48,21,51,94,39,96,5,22,43,2,21,2,3,65,32,79,40,45,7,26,49,98,75,49
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,67,18,7,33,16,67,22,96,4,100,3,55,6,10,23,35,13,77,6,27,85,92,99,41,15,68,45,8,77,96,30,21,34,23,82,16,41,82,80,39,8,68,33,66,23,64,84,93,79,30,27,69,66,16,31,7,42,19,60,5,8,66,77,4,76,96,39,8,80,73,27,36,70,2,66
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,99,92,42,1,98,34,92,21,92,42,44,86,26,43,55,72,63,41,20,84,40,42,9,25,19,7,67,83,68,96,58,83,77,26,58,79,17,55,63,38,37,52,43,1,7,31,95,39,41,88,43,67,25,51,95,76,14,9,66,22,65,74,10,32,44,36,77,30,55,77,63,92,58,82
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,74,58,98,46,100,59,37,18,47,49,10,72,2,27,57,48,20,45,88,48,58,53,58,24,78,17,6,76,32,38,26,95,69,13,40,1,23,3,89,84,8,13,42,43,4,2,18,72,56,78,57,66,87,13,45,49,11,81,80,70,91,26,68,29,99,47,75,75,35,80,36,24,94
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,62,51,49,51,55,61,40,21,96,83,65,74,4,82,32,11,95,40,3,82,45,67,6,61,75,80,92,75,17,1,12,83,33,31,93,71,43,89,19,90,44,46,94,35,17,43,99,27,7,71,99,37,81,41,56,54,13,78,14,24,30,12,100,52,91,36,72,28,72,86,65,75
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,39,4,57,80,32,66,59,16,49,84,26,79,96,93,63,97,2,87,45,78,87,29,76,77,90,17,85,65,49,97,3,93,70,17,50,9,74,38,12,30,73,3,22,48,10,47,3,52,55,61,60,80,51,87,96,7,5,62,86,1,11,81,36,41,41,95,4,43,30,88,51
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,55,30,34,48,91,14,72,41,92,90,93,54,79,60,33,78,68,57,68,77,91,65,51,47,80,47,86,28,33,6,82,44,97,54,94,51,79,5,100,80,90,42,94,60,57,75,70,47,37,65,32,98,93,36,16,86,75,17,51,61,98,100,23,67,69,26,44,17,95,26
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,97,20,52,82,86,12,63,19,33,94,55,62,32,54,77,64,48,2,40,45,60,94,52,35,56,31,40,31,24,80,49,68,62,3,76,50,3,75,45,24,63,16,21,6,2,22,9,91,83,43,40,8,85,48,55,17,39,37,71,23,16,18,92,68,91,44,67,34
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,46,13,94,59,47,93,93,74,21,88,65,94,94,35,82,53,20,26,31,52,1,52,32,74,5,55,4,57,72,75,90,58,7,51,48,92,7,26,23,18,7,7,1,98,46,6,37,92,73,11,55,91,10,50,5,89,91,12,75,2,82,55,99,84,48,37,33
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,52,39,89,58,45,34,36,16,65,40,60,29,47,46,81,32,31,53,46,29,70,11,82,47,32,35,68,61,45,67,10,25,55,94,15,36,45,25,52,23,45,29,25,26,34,66,79,16,11,18,55,44,89,66,74,58,18,43,47,64,34,63,71,24,60,11,63
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,55,85,62,42,51,62,95,86,79,2,21,51,48,77,81,76,89,80,46,1,80,37,66,16,64,20,47,20,35,48,44,2,5,1,63,28,10,57,85,9,11,87,74,34,75,9,76,95,23,93,44,63,54,91,26,83,79,10,45,23,52,87,6,45,18,87
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,15,68,100,22,84,73,45,21,10,28,87,23,50,30,95,93,12,42,29,16,80,86,72,29,59,12,7,64,2,26,45,73,58,68,39,30,18,83,4,100,10,19,57,24,4,6,39,42,22,33,46,45,34,90,50,28,10,64,46,30,99,95,48,74,13
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,21,31,5,34,63,16,77,88,43,56,90,96,68,31,82,68,14,6,24,48,80,27,93,22,34,8,95,64,76,29,27,95,69,68,51,79,73,41,4,4,16,10,19,87,23,63,47,81,28,92,41,98,77,59,55,18,19,27,52,46,55,41,75,11
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,91,66,89,87,15,79,91,59,75,73,35,57,34,21,31,83,61,76,17,22,84,38,40,18,56,59,86,96,19,11,17,22,25,88,74,66,65,82,33,32,84,55,58,34,54,78,28,36,61,60,92,85,29,11,72,11,49,39,8,17,75,96,86
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,73,88,100,55,34,63,20,81,67,21,24,94,37,68,4,77,6,35,34,4,84,47,90,40,27,65,81,73,59,48,57,57,97,31,100,90,78,82,76,4,56,82,78,55,99,24,100,42,33,10,63,43,97,73,76,25,1,100,71,81,49,66
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,70,18,89,46,45,19,81,67,35,87,10,22,81,39,7,37,15,81,17,74,47,19,64,11,61,56,76,34,84,35,47,61,32,84,80,25,88,31,100,22,11,58,9,20,77,30,55,54,49,45,73,63,13,33,73,80,25,52,80,35
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,85,5,88,78,96,59,36,22,73,12,40,81,78,29,34,17,27,20,18,24,67,37,9,26,28,3,38,82,95,4,35,38,13,20,6,60,19,74,62,67,8,32,84,53,50,71,95,63,24,46,51,36,37,50,45,40,65,48,86,56
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,45,87,47,6,20,72,1,96,22,74,68,56,42,58,72,60,17,41,36,20,53,77,22,52,89,13,13,81,46,95,77,95,86,89,92,27,68,100,43,28,27,77,16,88,49,55,99,62,43,12,84,24,96,91,79,78,26,11,25
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,33,21,21,25,25,44,27,90,45,83,1,69,73,97,73,70,20,28,68,31,71,12,88,87,1,97,53,90,62,83,40,80,86,91,82,48,4,98,51,89,86,7,35,27,96,91,100,77,7,97,54,29,9,92,8,61,12,20
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,98,28,1,57,83,61,34,24,63,35,16,5,22,69,68,63,100,100,87,68,54,55,55,29,81,88,89,30,44,56,81,71,11,59,57,89,30,51,88,42,9,99,47,16,88,42,30,22,13,54,68,18,40,60,59,49,38
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,24,32,29,44,87,31,6,94,51,27,44,8,5,28,4,59,7,4,5,70,53,75,71,60,95,48,77,13,30,74,76,42,33,47,72,100,9,33,89,33,15,30,53,12,50,17,53,80,85,39,30,86,69,8,6
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,29,5,78,66,58,80,7,95,40,11,58,29,42,9,59,38,67,28,25,36,85,68,90,66,44,69,37,77,66,46,27,94,22,67,71,58,39,79,5,49,32,3,98,91,60,82,65,14,71,34,10,89,82,55,35
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,43,53,76,43,96,98,58,4,81,42,10,2,12,49,85,54,42,6,86,56,73,22,70,92,41,95,46,69,92,2,69,6,37,73,99,19,89,56,72,45,72,88,25,82,45,57,30,1,71,44,4,28,44
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,79,38,47,27,43,89,96,100,38,4,91,98,86,97,48,15,66,62,97,95,85,52,52,98,45,41,99,21,8,39,76,11,3,100,7,53,70,8,74,39,85,81,90,13,62,64,78,18,33,29,64,19
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,36,18,41,100,45,37,23,66,100,26,9,91,79,50,57,44,47,90,95,40,72,98,30,52,93,50,29,80,60,71,73,32,83,62,91,80,10,86,53,34,48,55,9,88,8,52,51,63,35,47,46,7
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,37,24,68,34,26,71,70,72,60,6,34,15,78,77,51,72,96,82,37,98,5,94,97,67,40,69,65,21,57,71,58,26,95,36,24,38,12,59,17,18,20,89,4,20,33,82,24,51,49,39,90
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,46,76,73,73,86,11,85,6,25,3,34,89,19,20,62,35,91,41,73,41,93,51,72,71,77,37,9,77,6,73,84,27,77,100,95,9,21,19,29,50,86,36,80,36,16,31,25,46,48,44
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,47,82,25,64,53,66,5,50,3,27,93,38,80,20,86,66,58,14,65,66,35,96,25,48,52,33,60,30,75,55,76,50,88,39,86,91,21,2,74,65,27,41,85,47,81,76,73,32,59
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,16,88,74,5,49,67,86,34,75,81,93,79,48,73,44,83,96,25,74,48,61,58,37,68,38,73,100,62,32,67,39,15,9,52,57,93,89,76,18,94,63,36,76,43,95,37,29,70
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,97,44,6,20,55,63,20,4,57,55,57,78,62,27,12,100,59,68,56,47,8,13,57,40,7,93,51,91,64,83,94,71,44,100,72,53,42,26,44,62,61,34,98,92,93,72,70
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,47,70,27,39,86,4,26,86,59,41,67,33,53,16,85,17,78,66,40,55,60,54,58,60,79,50,63,72,38,50,94,28,83,55,4,71,25,72,57,37,80,94,72,62,64,70
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,90,49,88,54,71,36,92,80,40,56,41,99,33,37,83,73,38,87,39,2,41,92,80,93,34,61,18,17,81,60,14,20,22,94,19,28,7,72,87,30,63,49,94,92
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,100,49,70,31,25,78,13,83,89,78,93,71,43,44,56,74,38,87,71,33,30,14,85,33,2,30,47,35,24,38,30,85,19,79,83,63,83,31,8,19,72,90,100,82
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,23,14,19,100,9,39,81,9,86,87,23,16,24,53,10,11,98,36,13,8,66,35,11,66,91,50,54,82,23,59,70,67,95,67,25,73,85,30,9,55,1,37,22
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,88,3,14,79,61,71,87,50,6,14,9,22,87,94,52,22,75,69,57,68,83,15,25,74,45,59,93,78,71,1,53,88,39,27,64,77,10,84,99,29,84,80
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,71,35,100,33,56,74,48,21,76,38,75,55,96,87,78,50,51,57,73,75,87,53,2,16,96,32,3,99,51,67,54,57,15,90,95,24,68,48,76,18,20
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,45,7,55,57,28,63,7,47,86,59,94,97,65,55,53,98,92,83,74,50,91,84,55,21,31,99,52,64,77,23,77,64,88,22,35,96,13,94,34,7
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,72,32,89,1,80,83,73,21,13,6,96,48,26,55,86,10,99,28,63,23,27,35,5,28,81,56,56,95,41,87,33,15,83,46,56,96,4,37,42
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,19,15,69,20,88,33,46,42,68,93,53,38,20,7,62,14,77,89,42,97,60,9,86,1,41,33,8,11,1,65,11,88,45,76,75,82,45,72
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,75,73,12,90,26,51,1,6,96,69,79,23,6,62,23,42,65,25,67,75,97,12,60,59,67,89,92,16,59,14,31,62,33,83,25,57,12
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,66,32,96,76,38,79,97,19,35,25,98,67,2,10,20,45,2,13,84,5,54,66,59,36,61,69,68,20,73,37,29,64,48,1,24,7
